"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	300	2913123	10.3
	"Kansas"	"20"	"2017"	"2017"	"Unspecified severe protein-energy malnutrition"	"E43"	19	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Unspecified protein-energy malnutrition"	"E46"	22	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Other obesity"	"E66.8"	49	2913123	1.7
	"Kansas"	"20"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	35	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Pure hypercholesterolaemia"	"E78.0"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Hyperlipidaemia, unspecified"	"E78.5"	84	2913123	2.9
	"Kansas"	"20"	"2017"	"2017"	"Volume depletion"	"E86"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Hyperosmolality and hypernatraemia"	"E87.0"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Acidosis"	"E87.2"	32	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Metabolic disorder, unspecified"	"E88.9"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Vascular dementia, unspecified"	"F01.9"	157	2913123	5.4
	"Kansas"	"20"	"2017"	"2017"	"Unspecified dementia"	"F03"	1300	2913123	44.6
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	31	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	51	2913123	1.8
	"Kansas"	"20"	"2017"	"2017"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Motor neuron disease"	"G12.2"	71	2913123	2.4
	"Kansas"	"20"	"2017"	"2017"	"Parkinson disease"	"G20"	357	2913123	12.3
	"Kansas"	"20"	"2017"	"2017"	"Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski]"	"G23.1"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Alzheimer disease with late onset"	"G30.1"	35	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	857	2913123	29.4
	"Kansas"	"20"	"2017"	"2017"	"Circumscribed brain atrophy"	"G31.0"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Senile degeneration of brain, not elsewhere classified"	"G31.1"	158	2913123	5.4
	"Kansas"	"20"	"2017"	"2017"	"Other specified degenerative diseases of nervous system"	"G31.8"	43	2913123	1.5
	"Kansas"	"20"	"2017"	"2017"	"Degenerative disease of nervous system, unspecified"	"G31.9"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Multiple sclerosis"	"G35"	42	2913123	1.4
	"Kansas"	"20"	"2017"	"2017"	"Epilepsy, unspecified"	"G40.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Sleep apnoea"	"G47.3"	18	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Infantile cerebral palsy, unspecified"	"G80.9"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	58	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Encephalopathy, unspecified"	"G93.4"	35	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Mitral valve disease, unspecified"	"I05.9"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	151	2913123	5.2
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	194	2913123	6.7
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	117	2913123	4.0
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive renal disease with renal failure"	"I12.0"	108	2913123	3.7
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	51	2913123	1.8
	"Kansas"	"20"	"2017"	"2017"	"Acute subendocardial myocardial infarction"	"I21.4"	40	2913123	1.4
	"Kansas"	"20"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	843	2913123	28.9
	"Kansas"	"20"	"2017"	"2017"	"Acute ischaemic heart disease, unspecified"	"I24.9"	38	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	392	2913123	13.5
	"Kansas"	"20"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	1847	2913123	63.4
	"Kansas"	"20"	"2017"	"2017"	"Ischaemic cardiomyopathy"	"I25.5"	76	2913123	2.6
	"Kansas"	"20"	"2017"	"2017"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	95	2913123	3.3
	"Kansas"	"20"	"2017"	"2017"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	93	2913123	3.2
	"Kansas"	"20"	"2017"	"2017"	"Other secondary pulmonary hypertension"	"I27.2"	79	2913123	2.7
	"Kansas"	"20"	"2017"	"2017"	"Pulmonary heart disease, unspecified"	"I27.9"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Acute and subacute infective endocarditis"	"I33.0"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Mitral (valve) insufficiency"	"I34.0"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Aortic (valve) stenosis"	"I35.0"	173	2913123	5.9
	"Kansas"	"20"	"2017"	"2017"	"Aortic valve disorder, unspecified"	"I35.9"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Endocarditis, valve unspecified"	"I38"	57	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Dilated cardiomyopathy"	"I42.0"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	115	2913123	3.9
	"Kansas"	"20"	"2017"	"2017"	"Sudden cardiac death, so described"	"I46.1"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	78	2913123	2.7
	"Kansas"	"20"	"2017"	"2017"	"Ventricular tachycardia"	"I47.2"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Atrial fibrillation and flutter"	"I48"	205	2913123	7.0
	"Kansas"	"20"	"2017"	"2017"	"Ventricular fibrillation and flutter"	"I49.0"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cardiac arrhythmia, unspecified"	"I49.9"	40	2913123	1.4
	"Kansas"	"20"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	600	2913123	20.6
	"Kansas"	"20"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	141	2913123	4.8
	"Kansas"	"20"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	47	2913123	1.6
	"Kansas"	"20"	"2017"	"2017"	"Cardiomegaly"	"I51.7"	65	2913123	2.2
	"Kansas"	"20"	"2017"	"2017"	"Other ill-defined heart diseases"	"I51.8"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Heart disease, unspecified"	"I51.9"	62	2913123	2.1
	"Kansas"	"20"	"2017"	"2017"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	53	2913123	1.8
	"Kansas"	"20"	"2017"	"2017"	"Intracerebral haemorrhage, intraventricular"	"I61.5"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Intracerebral haemorrhage, unspecified"	"I61.9"	163	2913123	5.6
	"Kansas"	"20"	"2017"	"2017"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	27	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	62	2913123	2.1
	"Kansas"	"20"	"2017"	"2017"	"Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries"	"I63.2"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cerebral infarction due to embolism of cerebral arteries"	"I63.4"	25	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Cerebral infarction, unspecified"	"I63.9"	134	2913123	4.6
	"Kansas"	"20"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	567	2913123	19.5
	"Kansas"	"20"	"2017"	"2017"	"Cerebral atherosclerosis"	"I67.2"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other specified cerebrovascular diseases"	"I67.8"	21	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Cerebrovascular disease, unspecified"	"I67.9"	74	2913123	2.5
	"Kansas"	"20"	"2017"	"2017"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	74	2913123	2.5
	"Kansas"	"20"	"2017"	"2017"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	57	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Generalized and unspecified atherosclerosis"	"I70.9"	385	2913123	13.2
	"Kansas"	"20"	"2017"	"2017"	"Dissection of aorta [any part]"	"I71.0"	38	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Abdominal aortic aneurysm, ruptured"	"I71.3"	26	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Abdominal aortic aneurysm, without mention of rupture"	"I71.4"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Peripheral vascular disease, unspecified"	"I73.9"	68	2913123	2.3
	"Kansas"	"20"	"2017"	"2017"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	22	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	25	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	31	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Influenza with pneumonia, virus not identified"	"J11.0"	27	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	32	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Bacterial pneumonia, unspecified"	"J15.9"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	387	2913123	13.3
	"Kansas"	"20"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	82	2913123	2.8
	"Kansas"	"20"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	234	2913123	8.0
	"Kansas"	"20"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	56	2913123	1.9
	"Kansas"	"20"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1378	2913123	47.3
	"Kansas"	"20"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	39	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Bronchiectasis"	"J47"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	206	2913123	7.1
	"Kansas"	"20"	"2017"	"2017"	"Pulmonary oedema"	"J81"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	132	2913123	4.5
	"Kansas"	"20"	"2017"	"2017"	"Interstitial pulmonary disease, unspecified"	"J84.9"	66	2913123	2.3
	"Kansas"	"20"	"2017"	"2017"	"Acute respiratory failure"	"J96.0"	47	2913123	1.6
	"Kansas"	"20"	"2017"	"2017"	"Chronic respiratory failure"	"J96.1"	36	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	47	2913123	1.6
	"Kansas"	"20"	"2017"	"2017"	"Other disorders of lung"	"J98.4"	29	2913123	1.0
	"Kansas"	"20"	"2017"	"2017"	"Acute vascular disorders of intestine"	"K55.0"	22	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Vascular disorder of intestine, unspecified"	"K55.9"	48	2913123	1.6
	"Kansas"	"20"	"2017"	"2017"	"Volvulus"	"K56.2"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other and unspecified intestinal obstruction"	"K56.6"	54	2913123	1.9
	"Kansas"	"20"	"2017"	"2017"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Perforation of intestine (nontraumatic)"	"K63.1"	27	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Alcoholic hepatitis"	"K70.1"	23	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	102	2913123	3.5
	"Kansas"	"20"	"2017"	"2017"	"Alcoholic hepatic failure"	"K70.4"	23	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Alcoholic liver disease, unspecified"	"K70.9"	32	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Acute and subacute hepatic failure"	"K72.0"	12	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Hepatic failure, unspecified"	"K72.9"	55	2913123	1.9
	"Kansas"	"20"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	126	2913123	4.3
	"Kansas"	"20"	"2017"	"2017"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	22	2913123	0.8
	"Kansas"	"20"	"2017"	"2017"	"Liver disease, unspecified"	"K76.9"	44	2913123	1.5
	"Kansas"	"20"	"2017"	"2017"	"Acute cholecystitis"	"K81.0"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Cholecystitis, unspecified"	"K81.9"	12	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Acute pancreatitis, unspecified"	"K85.9"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Disease of pancreas, unspecified"	"K86.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	117	2913123	4.0
	"Kansas"	"20"	"2017"	"2017"	"Cellulitis, unspecified"	"L03.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Rheumatoid arthritis, unspecified"	"M06.9"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other specified disorders of muscle"	"M62.8"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Necrotizing fasciitis"	"M72.6"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Osteomyelitis, unspecified"	"M86.9"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Acute renal failure, unspecified"	"N17.9"	93	2913123	3.2
	"Kansas"	"20"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	184	2913123	6.3
	"Kansas"	"20"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	116	2913123	4.0
	"Kansas"	"20"	"2017"	"2017"	"Unspecified renal failure"	"N19"	121	2913123	4.2
	"Kansas"	"20"	"2017"	"2017"	"Other specified disorders of kidney and ureter"	"N28.8"	37	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	118	2913123	4.1
	"Kansas"	"20"	"2017"	"2017"	"Extreme immaturity"	"P07.2"	27	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Other preterm infants"	"P07.3"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Congenital malformation of heart, unspecified"	"Q24.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Down syndrome, unspecified"	"Q90.9"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Senility"	"R54"	58	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Other and unspecified convulsions"	"R56.8"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other specified general symptoms and signs"	"R68.8"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Sudden infant death syndrome - SIDS"	"R95"	13	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Other ill-defined and unspecified causes of mortality"	"R99"	154	2913123	5.3
	"Kansas"	"20"	"2017"	"2017"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	26	2913123	0.9
	"Kansas"	"20"	"2017"	"2017"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	71	2913123	2.4
	"Kansas"	"20"	"2017"	"2017"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	192	2913123	6.6
	"Kansas"	"20"	"2017"	"2017"	"Fall on and from stairs and steps"	"W10"	21	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Other fall on same level"	"W18"	146	2913123	5.0
	"Kansas"	"20"	"2017"	"2017"	"Unspecified fall"	"W19"	260	2913123	8.9
	"Kansas"	"20"	"2017"	"2017"	"Drowning and submersion while in natural water"	"W69"	10	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Accidental suffocation and strangulation in bed"	"W75"	11	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	59	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Exposure to uncontrolled fire in building or structure"	"X00"	16	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	58	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	77	2913123	2.6
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	125	2913123	4.3
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	15	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	20	2913123	0.7
	"Kansas"	"20"	"2017"	"2017"	"Exposure to unspecified factor causing fracture"	"X59.0"	37	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	58	2913123	2.0
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	37	2913123	1.3
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	150	2913123	5.1
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-harm by handgun discharge"	"X72"	34	2913123	1.2
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	31	2913123	1.1
	"Kansas"	"20"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	251	2913123	8.6
	"Kansas"	"20"	"2017"	"2017"	"Assault by other and unspecified firearm discharge"	"X95"	123	2913123	4.2
	"Kansas"	"20"	"2017"	"2017"	"Assault by sharp object"	"X99"	17	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Assault by unspecified means"	"Y09"	14	2913123	Unreliable
	"Kansas"	"20"	"2017"	"2017"	"Surgical procedure, unspecified"	"Y83.9"	10	2913123	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Enterocolitis due to Clostridium difficile"	"A04.7"	143	4454189	3.2
	"Kentucky"	"21"	"2017"	"2017"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	39	4454189	0.9
	"Kentucky"	"21"	"2017"	"2017"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	11	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	18	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	938	4454189	21.1
	"Kentucky"	"21"	"2017"	"2017"	"Staphylococcal infection, unspecified"	"A49.0"	13	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Bacterial infection, unspecified"	"A49.9"	13	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	10	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Chronic viral hepatitis C"	"B18.2"	79	4454189	1.8
	"Kentucky"	"21"	"2017"	"2017"	"HIV disease resulting in other specified conditions"	"B23.8"	14	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	11	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	23	4454189	0.5
	"Kentucky"	"21"	"2017"	"2017"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	41	4454189	0.9
	"Kentucky"	"21"	"2017"	"2017"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	13	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	22	4454189	0.5
	"Kentucky"	"21"	"2017"	"2017"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	12	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	33	4454189	0.7
	"Kentucky"	"21"	"2017"	"2017"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	267	4454189	6.0
	"Kentucky"	"21"	"2017"	"2017"	"Cardia - Malignant neoplasms"	"C16.0"	20	4454189	0.4
	"Kentucky"	"21"	"2017"	"2017"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	131	4454189	2.9
	"Kentucky"	"21"	"2017"	"2017"	"Duodenum - Malignant neoplasms"	"C17.0"	11	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Appendix - Malignant neoplasms"	"C18.1"	15	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	10	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	660	4454189	14.8
	"Kentucky"	"21"	"2017"	"2017"	"Malignant neoplasm of rectosigmoid junction"	"C19"	58	4454189	1.3
	"Kentucky"	"21"	"2017"	"2017"	"Malignant neoplasm of rectum"	"C20"	119	4454189	2.7
	"Kentucky"	"21"	"2017"	"2017"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	21	4454189	0.5
	"Kentucky"	"21"	"2017"	"2017"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	136	4454189	3.1
	"Kentucky"	"21"	"2017"	"2017"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	110	4454189	2.5
	"Kentucky"	"21"	"2017"	"2017"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	128	4454189	2.9
	"Kentucky"	"21"	"2017"	"2017"	"Malignant neoplasm of gallbladder"	"C23"	25	4454189	0.6
	"Kentucky"	"21"	"2017"	"2017"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	10	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Head of pancreas - Malignant neoplasms"	"C25.0"	14	4454189	Unreliable
	"Kentucky"	"21"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	559	4454189	12.5
