"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	219	39250017	0.6
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	78	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	33	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	23	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	153	39250017	0.4
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	66	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	15	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	48	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	36	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	17	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V54.5"	14	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	18	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident"	"V58.6"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident"	"V80.0"	15	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	17	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)"	"V87.0"	23	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)"	"V87.1"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Person injured in collision between car and heavy transport vehicle (traffic)"	"V87.4"	17	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	477	39250017	1.2
	"California"	"06"	"2016"	"2016"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	16	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	904	39250017	2.3
	"California"	"06"	"2016"	"2016"	"Person injured in unspecified vehicle accident"	"V89.9"	16	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Accident to watercraft causing drowning and submersion, canoe or kayak"	"V90.5"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Accident to watercraft causing drowning and submersion, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V90.9"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Unspecified aircraft accident injuring occupant"	"V95.9"	35	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall on same level from slipping, tripping and stumbling"	"W01"	50	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall involving wheelchair"	"W05"	30	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall involving bed"	"W06"	48	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall involving chair"	"W07"	15	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Fall on and from stairs and steps"	"W10"	100	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Fall on and from ladder"	"W11"	48	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall from, out of or through building or structure"	"W13"	52	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Fall from cliff"	"W15"	24	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Other fall from one level to another"	"W17"	55	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Other fall on same level"	"W18"	1113	39250017	2.8
	"California"	"06"	"2016"	"2016"	"Unspecified fall"	"W19"	1022	39250017	2.6
	"California"	"06"	"2016"	"2016"	"Struck by thrown, projected or falling object"	"W20"	43	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Striking against or struck by other objects"	"W22"	15	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Caught, crushed, jammed or pinched in or between objects"	"W23"	15	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Contact with lifting and transmission devices, not elsewhere classified"	"W24"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Contact with other and unspecified machinery"	"W31"	18	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Handgun discharge"	"W32"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Discharge from other and unspecified firearms"	"W34"	20	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Drowning and submersion while in bath-tub"	"W65"	55	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Drowning and submersion while in swimming-pool"	"W67"	100	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Drowning and submersion while in natural water"	"W69"	173	39250017	0.4
	"California"	"06"	"2016"	"2016"	"Drowning and submersion following fall into natural water"	"W70"	12	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Other specified drowning and submersion"	"W73"	14	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Unspecified drowning and submersion"	"W74"	27	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Accidental suffocation and strangulation in bed"	"W75"	30	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Other accidental hanging and strangulation"	"W76"	21	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Inhalation of gastric contents"	"W78"	22	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	139	39250017	0.4
	"California"	"06"	"2016"	"2016"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	97	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Unspecified threat to breathing"	"W84"	46	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Exposure to uncontrolled fire in building or structure"	"X00"	153	39250017	0.4
	"California"	"06"	"2016"	"2016"	"Exposure to unspecified smoke, fire and flames"	"X09"	11	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Exposure to excessive natural heat"	"X30"	44	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Exposure to excessive natural cold"	"X31"	32	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	25	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	1100	39250017	2.8
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	964	39250017	2.5
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	1896	39250017	4.8
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	266	39250017	0.7
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	57	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	11	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Exposure to unspecified factor causing fracture"	"X59.0"	114	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	302	39250017	0.8
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	12	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	106	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	56	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	374	39250017	1.0
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	130	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	10	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	1382	39250017	3.5
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by drowning and submersion"	"X71"	55	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by handgun discharge"	"X72"	870	39250017	2.2
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	224	39250017	0.6
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	501	39250017	1.3
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by smoke, fire and flames"	"X76"	20	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by sharp object"	"X78"	126	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by jumping from a high place"	"X80"	228	39250017	0.6
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by jumping or lying before moving object"	"X81"	128	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Intentional self-harm by crashing of motor vehicle"	"X82"	26	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Assault by hanging, strangulation and suffocation"	"X91"	50	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Assault by handgun discharge"	"X93"	243	39250017	0.6
	"California"	"06"	"2016"	"2016"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	69	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Assault by other and unspecified firearm discharge"	"X95"	1155	39250017	2.9
	"California"	"06"	"2016"	"2016"	"Assault by smoke, fire and flames"	"X97"	11	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Assault by sharp object"	"X99"	277	39250017	0.7
	"California"	"06"	"2016"	"2016"	"Assault by blunt object"	"Y00"	14	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Assault by bodily force"	"Y04"	22	39250017	0.1
	"California"	"06"	"2016"	"2016"	"By unspecified person"	"Y07.9"	11	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Assault by unspecified means"	"Y09"	162	39250017	0.4
	"California"	"06"	"2016"	"2016"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	20	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	27	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	66	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Hanging, strangulation and suffocation, undetermined intent"	"Y20"	11	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Drowning and submersion, undetermined intent"	"Y21"	29	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Unspecified event, undetermined intent"	"Y34"	51	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Legal intervention involving firearm discharge"	"Y35.0"	74	39250017	0.2
	"California"	"06"	"2016"	"2016"	"Drug or medicament, unspecified"	"Y57.9"	12	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Surgical operation with implant of artificial internal device"	"Y83.1"	30	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Surgical operation with formation of external stoma"	"Y83.3"	21	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Other reconstructive surgery"	"Y83.4"	20	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Other surgical procedures"	"Y83.8"	24	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Urinary catheterization"	"Y84.6"	13	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Other medical procedures"	"Y84.8"	38	39250017	0.1
	"California"	"06"	"2016"	"2016"	"Sequelae of motor-vehicle accident"	"Y85.0"	106	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Sequelae of other accidents"	"Y86"	135	39250017	0.3
	"California"	"06"	"2016"	"2016"	"Sequelae of intentional self-harm"	"Y87.0"	17	39250017	Unreliable
	"California"	"06"	"2016"	"2016"	"Sequelae of assault"	"Y87.1"	39	39250017	0.1
	"Colorado"	"08"	"2016"	"2016"	"Enterocolitis due to Clostridium difficile"	"A04.7"	76	5540545	1.4
	"Colorado"	"08"	"2016"	"2016"	"Gastroenteritis and colitis of unspecified origin"	"A09.9"	13	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	10	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	17	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	430	5540545	7.8
	"Colorado"	"08"	"2016"	"2016"	"West Nile fever"	"A92.3"	11	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Chronic viral hepatitis C"	"B18.2"	83	5540545	1.5
	"Colorado"	"08"	"2016"	"2016"	"Other and unspecified infectious diseases"	"B99"	10	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	41	5540545	0.7
	"Colorado"	"08"	"2016"	"2016"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	13	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of parotid gland"	"C07"	18	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	12	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	13	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	232	5540545	4.2
	"Colorado"	"08"	"2016"	"2016"	"Cardia - Malignant neoplasms"	"C16.0"	14	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	134	5540545	2.4
	"Colorado"	"08"	"2016"	"2016"	"Caecum - Malignant neoplasms"	"C18.0"	10	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Appendix - Malignant neoplasms"	"C18.1"	10	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	492	5540545	8.9
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of rectosigmoid junction"	"C19"	45	5540545	0.8
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of rectum"	"C20"	92	5540545	1.7
	"Colorado"	"08"	"2016"	"2016"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	14	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	167	5540545	3.0
	"Colorado"	"08"	"2016"	"2016"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	112	5540545	2.0
	"Colorado"	"08"	"2016"	"2016"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	67	5540545	1.2
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of gallbladder"	"C23"	31	5540545	0.6
	"Colorado"	"08"	"2016"	"2016"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	14	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	552	5540545	10.0
	"Colorado"	"08"	"2016"	"2016"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	17	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	34	5540545	0.6
	"Colorado"	"08"	"2016"	"2016"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	22	5540545	0.4
	"Colorado"	"08"	"2016"	"2016"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	1555	5540545	28.1
	"Colorado"	"08"	"2016"	"2016"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	16	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	134	5540545	2.4
	"Colorado"	"08"	"2016"	"2016"	"Skin of scalp and neck - Malignant neoplasms"	"C44.4"	20	5540545	0.4
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	30	5540545	0.5
	"Colorado"	"08"	"2016"	"2016"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	18	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Peritoneum, unspecified - Malignant neoplasms"	"C48.2"	14	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	49	5540545	0.9
	"Colorado"	"08"	"2016"	"2016"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	611	5540545	11.0
	"Colorado"	"08"	"2016"	"2016"	"Vulva, unspecified - Malignant neoplasms"	"C51.9"	15	5540545	Unreliable
	"Colorado"	"08"	"2016"	"2016"	"Cervix uteri, unspecified - Malignant neoplasms"	"C53.9"	38	5540545	0.7
	"Colorado"	"08"	"2016"	"2016"	"Endometrium - Malignant neoplasms"	"C54.1"	66	5540545	1.2
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of uterus, part unspecified"	"C55"	75	5540545	1.4
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of ovary"	"C56"	196	5540545	3.5
	"Colorado"	"08"	"2016"	"2016"	"Malignant neoplasm of prostate"	"C61"	511	5540545	9.2
